trial,timestamp,lookback,horizon,stride,epochs,lr,hidden,n_layers,dropout,batch_size,weight_decay,entropy_bonus,early_stop_patience,seed,n_windows,n_holdout_windows,holdout_start,total_return,ann_return,ann_volatility,sharpe,sortino,calmar,max_drawdown,final_nav_eur,nav_growth_eur,median_sharpe,median_return,median_max_dd,sharpe_ci_low,sharpe_ci_high,psr,psr_vs_sharpe_1,holdout_sharpe,holdout_total_return,holdout_ann_return,holdout_max_drawdown,holdout_final_nav_eur,holdout_median_sharpe,holdout_median_return,holdout_sharpe_ci_low,holdout_sharpe_ci_high,holdout_psr,holdout_psr_vs_sharpe_1,won,won_vs_benchmarks,won_vs_all,max_competitor_sharpe,max_competitor_nav,objective,train_time_s,backtest_time_s
11,2026-06-21 21:58:57.673661,60,63,10,80,0.002371707297862876,256,1,0.1,64,2.145584375101421e-05,0.05,10,3561,5,3,2020-01-01,0.9338796658741799,0.14123994439589094,0.11304096479689325,1.225563372368281,1.7014820751095256,1.0437131513837823,-0.1353244847098375,18354.980807436623,18154.05194916344,1.4865746233599322,0.23316418042682518,-0.10201115248337989,0.41626079884271955,2.0553652855133593,0.9965625912526398,0.6905661400566451,0.5470497535159384,0.2874244568587194,0.0878622796126396,-0.23304470276669886,31097.88264810933,0.9872246815713689,0.13292572356163057,-0.5510202947226267,1.6585306931949086,0.8267604702611202,0.21784233953390347,True,True,True,1.1117728365727093,17447.687450123794,18354.980807436623,4.812173128128052,0.2633543014526367
12,2026-06-21 21:59:07.156649,60,252,10,70,0.001496172247135983,192,1,0.4,64,6.465883690724674e-06,0.04,6,6768,5,3,2020-01-01,1.3945229953382228,0.19114431082968175,0.16082721991011484,1.1683251123394285,1.6937230431878127,0.8551747218780241,-0.22351492150038688,21882.694075288295,21679.013692432134,1.351212379837464,0.24377772941924825,-0.12598010211502209,0.37823026516107383,1.9587762227674366,0.9952629716707618,0.6457209807872453,0.517465235289454,0.31073092602924834,0.0943876467577367,-0.2688406377713465,36114.962797626016,1.0878566402331329,0.2207379325741634,-0.5461081531325074,1.6084969164495762,0.8138505117953667,0.20271836648347585,True,True,True,1.1117728365727093,17447.687450123794,21882.694075288295,7.246192455291748,0.2731289863586426
13,2026-06-21 21:59:16.362832,60,252,10,70,0.001620424980720664,192,1,0.15000000000000002,64,7.2891622315365025e-06,0.04,6,7268,5,3,2020-01-01,1.496577392236297,0.20114475306858925,0.1580575546820606,1.2389355981352106,1.8099270431017158,0.9904458730821012,-0.2030850534443246,22213.42171052755,22010.140345756103,1.3764740197531247,0.2520889284573258,-0.11835282722120621,0.4461819148907383,2.0506440805660264,0.9970199066826625,0.7020638821162398,0.6443323788471577,0.4476818718442279,0.13124770732227908,-0.26000862033218775,39858.8917384912,1.288521422648425,0.2182119564472731,-0.4094180318503087,1.7017001333796513,0.866278526479574,0.2702209012641543,True,True,True,1.1117728365727093,17447.687450123794,22213.42171052755,7.198609113693237,0.2807590961456299
14,2026-06-21 21:59:26.712689,60,252,10,80,0.0022573646393924756,192,2,0.4,64,0.00013025105444374022,0.04,6,7442,5,3,2020-01-01,0.9674799840817201,0.14518464904778172,0.16136819672012184,0.9210693638892454,1.2909727925828585,0.7961092065357132,-0.18236775539822725,19081.624123823593,18879.71093964832,1.1927113330607837,0.19164998286498136,-0.14044207393987695,0.11002178395552255,1.7671781344677935,0.9792108967058334,0.43068860619600013,0.5766728512190635,0.4475885486053177,0.1312233985818223,-0.3677580089389152,35184.69865193372,1.1674260943151844,0.2386417439073356,-0.33979932639053734,1.60934305327166,0.8407721591429018,0.2319773629365835,True,True,True,1.1117728365727093,17447.687450123794,19081.624123823593,8.311788320541382,0.2820241451263428
15,2026-06-21 21:59:37.076769,60,252,10,70,0.0016863224068748345,192,1,0.25,64,7.914164981730528e-06,0.04,10,7284,5,3,2020-01-01,1.4770923264113285,0.19926096682782934,0.1514296082151417,1.2760135075339938,1.8686704403224903,1.045673818535761,-0.19055747910648757,22138.93622895738,21935.288148054482,1.3615674761248868,0.21571539264617212,-0.10569643218867386,0.4830786316996341,2.0937972956984656,0.9976949370197246,0.730003062124398,0.551521166376612,0.35188624798365575,0.10572395056014394,-0.29192121410433636,37394.34131006149,1.2074699433355023,0.19790052846556483,-0.4487196600972667,1.6096337846302016,0.8289927572972857,0.2198602845000217,True,True,True,1.1117728365727093,17447.687450123794,22138.93622895738,8.364052772521973,0.2570986747741699
16,2026-06-21 21:59:43.168103,60,63,10,70,0.004452360771482319,192,1,0.2,128,1.3552906869901837e-05,0.05,10,9958,5,3,2020-01-01,0.7953699547639197,0.12437609251879644,0.14533861036343595,0.879459836370525,1.2084080855357855,0.5404209721808749,-0.23014667994262938,18314.16911523912,18113.557507025598,1.474060174774868,0.19303612792149893,-0.1250946142567766,0.06604359492883542,1.6831775755926224,0.9743722414840953,0.3946657273455466,0.5507916262523423,0.27921145351997145,0.08554403787243747,-0.22722321422736913,30854.171522650027,0.9281589712028885,0.10962563484808996,-0.5137542618511853,1.6313252116484331,0.8286683032462586,0.2194931807573926,True,True,True,1.1117728365727093,17447.687450123794,18314.16911523912,4.101675033569336,0.26195526123046875
17,2026-06-21 21:59:51.011226,60,252,10,60,0.0026630688305932597,192,2,0.25,64,9.36382980012039e-05,0.02,10,7924,5,3,2020-01-01,1.2152826725527062,0.17272359858723618,0.15189784769794987,1.1252030395763202,1.6355200893197115,0.9533450495664223,-0.18117637330344372,20505.587921114748,20302.575095820142,1.191627652592152,0.19077874811502937,-0.12115155109868825,0.33036148810927324,1.9479682520497887,0.99360537829119,0.6091175667506131,0.5102267629732175,0.3598429436551367,0.10788900076407004,-0.3690429064959594,35183.90358213217,1.0482738505412907,0.1600429261641807,-0.4511006562638258,1.5292030831206394,0.8115492577376322,0.1981638488874118,True,True,True,1.1117728365727093,17447.687450123794,20505.587921114748,5.741727828979492,0.2913649082183838
18,2026-06-21 22:00:02.613401,60,252,10,70,0.0004027906156425812,192,1,0.1,64,3.421422157750543e-06,0.04,10,9035,5,3,2020-01-01,1.3598482702633232,0.18766888868038456,0.14688664494176742,1.244725275206616,1.7877008796964775,1.0804335403026457,-0.1736977626849826,21334.250897190184,21131.818525275,1.3948620856524558,0.23656216916972017,-0.10327842551565003,0.46236944889916054,2.0706106372146738,0.9970881071106303,0.7061457993999235,0.6668734003558161,0.4902576396311549,0.1422305869142635,-0.2944485623179651,39618.569991283206,1.3054903973998777,0.24203958552905958,-0.3270722434130696,1.7137837365995927,0.8744609131072594,0.2832094337355089,True,True,True,1.1117728365727093,17447.687450123794,21334.250897190184,9.569154500961304,0.28361082077026367
19,2026-06-21 22:00:09.761970,60,63,10,60,0.0014130417129334797,192,2,0.2,64,1.4220831705950319e-05,0.02,10,3324,5,3,2020-01-01,0.9034958942662854,0.13762539094605186,0.1507297708780157,0.9310020252046912,1.3362771682771595,0.5141587158673322,-0.2676710258891404,19508.933044026824,19306.443436094745,1.4882457147689299,0.21050858654585203,-0.09415072948069803,0.15107629479509666,1.8069336598763617,0.9807678172069727,0.4390408968211773,0.6414250364789359,0.44219652090312334,0.1298171111074593,-0.24875023875749314,35769.639922891154,1.1368219680050746,0.23197774389342096,-0.35204371873586543,1.647599322611184,0.8656166775414549,0.2682105999126342,True,True,True,1.1117728365727093,17447.687450123794,19508.933044026824,5.0585713386535645,0.26465296745300293
20,2026-06-21 22:00:16.448064,60,126,10,60,0.0027363509442430854,192,1,0.1,128,3.724647612437732e-06,0.04,10,7219,5,3,2020-01-01,1.0963443694172903,0.15983107139653452,0.1669863801333029,0.9716257744067838,1.3902652353742089,0.5897822444006676,-0.2710001410078964,20568.507169023607,20364.76047382506,1.460397931144925,0.22265899578688453,-0.11085940466345678,0.17535636097886373,1.8019575793983327,0.9847240361273177,0.47481889199586247,0.531415530967834,0.3330086499072322,0.10055306895775717,-0.29915822717844376,34871.780545764086,1.1875785859915637,0.15945740180222923,-0.48581475358546533,1.5763479726771168,0.8203799121168389,0.20942561043331903,True,True,True,1.1117728365727093,17447.687450123794,20568.507169023607,4.658133506774902,0.26984286308288574
